"cluster"	"id"	"length"	"contig"	"identity"	"Lane"	"filename"	"dir"
6	"1"	"1769"	"26141_1_138.82"	"100.00"	"26141_1_138"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"2"	"1769"	"26141_1_139.60"	"100.00"	"26141_1_139"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"3"	"1769"	"26141_1_148.103"	"100.00"	"26141_1_148"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"4"	"1769"	"26141_1_150.71"	"100.00"	"26141_1_150"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"5"	"1769"	"26141_1_153.61"	"100.00"	"26141_1_153"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"6"	"1769"	"26141_1_155.114"	"100.00"	"26141_1_155"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"7"	"1769"	"26141_1_172.58"	"100.00"	"26141_1_172"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"8"	"1769"	"26141_1_173.59"	"100.00"	"26141_1_173"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"9"	"1769"	"26141_1_179.87"	"100.00"	"26141_1_179"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"10"	"1769"	"26141_1_207.83"	"100.00"	"26141_1_207"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"11"	"1769"	"26141_1_211.74"	"100.00"	"26141_1_211"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"12"	"1769"	"26141_1_217.62"	"100.00"	"26141_1_217"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"13"	"1769"	"26141_1_218.81"	"100.00"	"26141_1_218"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"14"	"1769"	"26141_1_227.61"	"100.00"	"26141_1_227"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"15"	"1769"	"26141_1_228.58"	"100.00"	"26141_1_228"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"16"	"1769"	"26141_1_292.61"	"100.00"	"26141_1_292"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"17"	"1769"	"26141_1_295.80"	"100.00"	"26141_1_295"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"18"	"1769"	"28099_1_120.51"	"100.00"	"28099_1_120"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"19"	"1758"	"28099_1_139.38"	"99.89"	"28099_1_139"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"20"	"1769"	"28099_1_153.70"	"100.00"	"28099_1_153"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"21"	"1769"	"28099_1_203.72"	"100.00"	"28099_1_203"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"22"	"1769"	"28099_1_230.74"	"100.00"	"28099_1_230"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"23"	"1769"	"28099_1_237.43"	"99.94"	"28099_1_237"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"24"	"1769"	"28099_1_254.55"	"100.00"	"28099_1_254"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"25"	"1769"	"28099_1_294.52"	"100.00"	"28099_1_294"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"26"	"2604"	"28099_1_301.69"	"*"	"28099_1_301"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"27"	"1769"	"28099_1_317.71"	"100.00"	"28099_1_317"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"28"	"1769"	"28099_1_322.59"	"100.00"	"28099_1_322"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"29"	"1777"	"28099_1_333.51"	"100.00"	"28099_1_333"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"30"	"1769"	"28099_1_342.57"	"100.00"	"28099_1_342"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"31"	"1769"	"28099_1_346.69"	"100.00"	"28099_1_346"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"32"	"1769"	"28099_1_35.86"	"100.00"	"28099_1_35"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"33"	"1769"	"28099_1_353.68"	"100.00"	"28099_1_353"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"34"	"1769"	"28099_1_41.180"	"100.00"	"28099_1_41"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"35"	"1769"	"28099_1_57.144"	"100.00"	"28099_1_57"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"36"	"1769"	"28099_1_65.54"	"100.00"	"28099_1_65"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"37"	"1769"	"28099_1_91.49"	"100.00"	"28099_1_91"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"38"	"2456"	"28099_2_126.65"	"99.88"	"28099_2_126"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"39"	"1803"	"28099_2_130.70"	"98.67"	"28099_2_130"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"40"	"1769"	"28099_2_16.54"	"100.00"	"28099_2_16"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"41"	"1769"	"28099_2_210.73"	"100.00"	"28099_2_210"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"42"	"1769"	"28099_2_291.75"	"100.00"	"28099_2_291"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
6	"43"	"1769"	"28099_2_84.72"	"100.00"	"28099_2_84"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"0"	"2160"	"26141_1_250.79"	"98.80"	"26141_1_250"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"1"	"1678"	"26141_1_251.89"	"98.45"	"26141_1_251"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"2"	"1513"	"26141_1_257.61"	"100.00"	"26141_1_257"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"3"	"2160"	"26141_1_298.81"	"98.80"	"26141_1_298"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"4"	"1513"	"28099_1_1.38"	"100.00"	"28099_1_1"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"5"	"1619"	"28099_1_195.70"	"100.00"	"28099_1_195"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"6"	"1609"	"28099_1_361.83"	"99.94"	"28099_1_361"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"7"	"2091"	"28099_1_69.86"	"100.00"	"28099_1_69"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
7	"8"	"2334"	"28099_1_73.97"	"*"	"28099_1_73"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"0"	"1429"	"26141_1_182.89"	"100.00"	"26141_1_182"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"1"	"1429"	"26141_1_187.91"	"100.00"	"26141_1_187"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"2"	"1486"	"26141_1_252.82"	"99.33"	"26141_1_252"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"3"	"1479"	"26141_1_260.126"	"100.00"	"26141_1_260"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"4"	"1479"	"28099_1_102.70"	"100.00"	"28099_1_102"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"5"	"1527"	"28099_1_132.77"	"*"	"28099_1_132"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"6"	"1479"	"28099_1_176.74"	"100.00"	"28099_1_176"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"7"	"1488"	"28099_1_282.78"	"100.00"	"28099_1_282"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"8"	"1217"	"28099_1_329.537"	"100.00"	"28099_1_329"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"9"	"1489"	"28099_1_362.78"	"99.33"	"28099_1_362"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
8	"10"	"1489"	"28099_1_58.75"	"99.33"	"28099_1_58"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.6"
