"cluster"	"id"	"length"	"contig"	"identity"	"Lane"	"filename"	"dir"
6	"22"	"1769"	"26141_1_295.80"	"100.00"	"26141_1_295"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"23"	"1513"	"28099_1_1.38"	"100.00"	"28099_1_1"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"24"	"1479"	"28099_1_102.70"	"100.00"	"28099_1_102"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"25"	"1769"	"28099_1_120.51"	"100.00"	"28099_1_120"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"26"	"1527"	"28099_1_132.77"	"100.00"	"28099_1_132"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"27"	"1758"	"28099_1_139.38"	"99.89"	"28099_1_139"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"28"	"1769"	"28099_1_153.70"	"100.00"	"28099_1_153"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"29"	"1479"	"28099_1_176.74"	"100.00"	"28099_1_176"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"30"	"1769"	"28099_1_203.72"	"100.00"	"28099_1_203"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"31"	"1769"	"28099_1_230.74"	"100.00"	"28099_1_230"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"32"	"1769"	"28099_1_237.43"	"99.94"	"28099_1_237"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"33"	"1769"	"28099_1_254.55"	"100.00"	"28099_1_254"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"34"	"1488"	"28099_1_282.78"	"100.00"	"28099_1_282"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"35"	"1769"	"28099_1_294.52"	"100.00"	"28099_1_294"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"36"	"2604"	"28099_1_301.69"	"*"	"28099_1_301"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"37"	"1769"	"28099_1_317.71"	"100.00"	"28099_1_317"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"38"	"1769"	"28099_1_322.59"	"100.00"	"28099_1_322"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"39"	"1217"	"28099_1_329.537"	"100.00"	"28099_1_329"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"40"	"1777"	"28099_1_333.51"	"100.00"	"28099_1_333"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"41"	"1769"	"28099_1_342.57"	"100.00"	"28099_1_342"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"42"	"1769"	"28099_1_346.69"	"100.00"	"28099_1_346"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"43"	"1769"	"28099_1_35.86"	"100.00"	"28099_1_35"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"44"	"1769"	"28099_1_353.68"	"100.00"	"28099_1_353"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"45"	"1489"	"28099_1_362.78"	"100.00"	"28099_1_362"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"46"	"1769"	"28099_1_41.180"	"100.00"	"28099_1_41"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"47"	"1769"	"28099_1_57.144"	"100.00"	"28099_1_57"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"48"	"1489"	"28099_1_58.75"	"100.00"	"28099_1_58"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"49"	"1769"	"28099_1_65.54"	"100.00"	"28099_1_65"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"50"	"1769"	"28099_1_91.49"	"100.00"	"28099_1_91"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"51"	"2456"	"28099_2_126.65"	"99.88"	"28099_2_126"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"52"	"1803"	"28099_2_130.70"	"98.67"	"28099_2_130"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"53"	"1769"	"28099_2_16.54"	"100.00"	"28099_2_16"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"54"	"1769"	"28099_2_210.73"	"100.00"	"28099_2_210"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"55"	"1769"	"28099_2_291.75"	"100.00"	"28099_2_291"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
6	"56"	"1769"	"28099_2_84.72"	"100.00"	"28099_2_84"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
7	"0"	"1619"	"28099_1_195.70"	"*"	"28099_1_195"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
7	"1"	"1609"	"28099_1_361.83"	"99.94"	"28099_1_361"	"contigs-CTX_M_27.clust.clstr"	"len_diff_0.4"
