.28099_1_14.3,IS1541C_IS200/IS605_IS200,87.606,709,710,85,3,51386,52094,2,709,0.0,821
.28099_1_14.3,IS1541C_IS200/IS605_IS200,87.606,709,710,85,3,51386,52094,2,709,0.0,821
.28099_1_14.3,IS200G_IS200/IS605_IS200,86.853,710,715,85,7,51384,52094,1,710,0.0,791
.28099_1_14.3,IS200G_IS200/IS605_IS200,86.853,710,715,85,7,51384,52094,1,710,0.0,791
.28099_1_14.3,IS1541B_IS200/IS605_IS200,86.853,710,715,84,8,51385,52094,1,710,0.0,791
.28099_1_14.3,IS1541B_IS200/IS605_IS200,86.853,710,715,84,8,51385,52094,1,710,0.0,791
.28099_1_14.3,IS1541A_IS200/IS605_IS200,86.853,710,715,85,7,51384,52094,1,710,0.0,791
.28099_1_14.3,IS1541A_IS200/IS605_IS200,86.853,710,715,85,7,51384,52094,1,710,0.0,791
.28099_1_14.3,IS903_IS5_IS903,95.455,1057,484,22,0,364774,365257,1,484,0.0,773
.28099_1_14.3,IS102_IS5_IS903,91.718,1057,483,40,0,364774,365256,1,483,0.0,671
.28099_1_14.3,ISPan1_IS5_IS903,86.983,1056,484,63,0,364774,365257,1,484,1.45e-152,545
.28099_1_14.3,MITEEc1_IS630_unknown,96.429,123,84,3,0,204995,205078,84,1,2.87e-30,139
.28099_1_14.3,MITEEc1_IS630_unknown,100.000,123,38,0,0,204878,204915,123,86,1.06e-09,71.3
.28099_1_87.22,IS2_IS3_IS2,98.497,1331,1331,20,0,23457,24787,1331,1,0.0,2348
.28099_1_87.22,IS2_IS3_IS2,93.836,1331,146,9,0,20723,20868,1165,1020,1.50e-55,220
.28099_1_87.22,IS629_IS3_IS51,97.786,1310,1310,29,0,9833,11142,1,1310,0.0,2259
.28099_1_87.22,IS3411_IS3_IS51,97.481,1310,1310,33,0,9833,11142,1,1310,0.0,2237
.28099_1_87.22,IS1203_IS3_IS51,95.649,1310,1310,57,0,9833,11142,1,1310,0.0,2104
.28099_1_87.22,ISSen13_ISNCY_IS1202,87.581,1542,1546,171,10,18983,20528,1525,1,0.0,1772
.28099_1_87.22,IS1203E_IS3_IS51,94.671,1032,1032,55,0,10111,11142,1,1032,0.0,1602
.28099_1_87.22,IS26_IS6_unknown,100.000,820,820,0,0,50825,51644,1,820,0.0,1515
.28099_1_87.22,IS26_IS6_unknown,100.000,820,114,0,0,55021,55134,820,707,9.03e-53,211
.28099_1_87.22,IS15DII_IS6_unknown,99.878,820,820,1,0,50825,51644,1,820,0.0,1509
.28099_1_87.22,IS15DII_IS6_unknown,99.123,820,114,1,0,55021,55134,820,707,4.20e-51,206
.28099_1_87.22,IS15DIV_IS6_unknown,99.878,820,819,1,0,50825,51643,819,1,0.0,1507
.28099_1_87.22,IS15DIV_IS6_unknown,100.000,820,113,0,0,55022,55134,1,113,3.25e-52,209
.28099_1_87.22,ISEc27_IS3_IS2,87.282,1321,1321,164,4,23464,24782,1319,1,0.0,1506
.28099_1_87.22,IS15DI_IS6_unknown,99.634,820,820,3,0,50825,51644,1,820,0.0,1498
.28099_1_87.22,IS15DI_IS6_unknown,100.000,820,114,0,0,55021,55134,820,707,9.03e-53,211
.28099_1_87.22,IS15_IS6_unknown,99.634,1648,820,3,0,50825,51644,654,1473,0.0,1498
.28099_1_87.22,IS15_IS6_unknown,100.000,1648,653,0,0,50825,51477,1,653,0.0,1206
.28099_1_87.22,IS15_IS6_unknown,99.429,1648,175,1,0,51470,51644,1474,1648,5.17e-85,318
.28099_1_87.22,IS15_IS6_unknown,100.000,1648,114,0,0,55021,55134,1473,1360,9.03e-53,211
.28099_1_87.22,IS15_IS6_unknown,99.123,1648,114,1,0,55021,55134,1648,1535,4.20e-51,206
.28099_1_87.22,ISEc25_IS3_IS51,82.576,1310,1320,210,15,9833,11142,1,1310,0.0,1146
.28099_1_87.22,ISEc36_IS3_IS2,80.924,1321,1321,248,4,23464,24782,1319,1,0.0,1040
.28099_1_87.22,IS640_IS21_unknown,99.294,2130,425,3,0,1052,1476,425,1,0.0,769
.28099_1_87.22,IS640_IS21_unknown,99.398,2130,166,1,0,887,1052,2130,1965,5.21e-80,302
.28099_1_87.22,IS21_IS21_unknown,99.294,2131,425,3,0,1052,1476,425,1,0.0,769
.28099_1_87.22,IS21_IS21_unknown,98.802,2131,167,1,1,887,1052,2131,1965,2.42e-78,296
.28099_1_87.22,IS903B_IS5_IS903,99.145,1057,351,3,0,53542,53892,351,1,1.63e-179,632
.28099_1_87.22,IS200C_IS200/IS605_IS200,99.701,709,335,1,0,17385,17719,1,335,5.89e-174,614
.28099_1_87.22,IS200C_IS200/IS605_IS200,100.000,709,111,0,0,47661,47771,599,709,4.20e-51,206
.28099_1_87.22,IS200C_IS200/IS605_IS200,99.701,709,335,1,0,17385,17719,1,335,5.89e-174,614
.28099_1_87.22,IS200C_IS200/IS605_IS200,100.000,709,111,0,0,47661,47771,599,709,4.20e-51,206
.28099_1_87.22,IS903_IS5_IS903,95.726,1057,351,15,0,53542,53892,351,1,1.67e-159,566
.28099_1_87.22,IS911_IS3_IS3,96.721,1250,305,8,2,11240,11542,1250,946,1.03e-141,507
.28099_1_87.22,IS911_IS3_IS3,100.000,1250,43,0,0,11567,11609,777,735,2.66e-13,80.5
.28099_1_87.22,IS911_IS3_IS3,100.000,1250,33,0,0,11541,11573,932,900,9.63e-08,62.1
.28099_1_87.22,ISKpn28_IS481_unknown,76.241,1096,947,216,8,26512,27454,155,1096,8.01e-138,494
.28099_1_87.22,IS102_IS5_IS903,91.168,1057,351,31,0,53542,53892,351,1,8.06e-133,477
.28099_1_87.22,ISEc62_IS21_unknown,85.915,2125,426,56,4,1053,1476,1702,2125,4.89e-125,451
.28099_1_87.22,IS200F_IS200/IS605_IS200,90.691,710,333,31,0,17387,17719,5,337,8.18e-123,444
.28099_1_87.22,IS200F_IS200/IS605_IS200,97.273,710,110,3,0,47661,47770,601,710,1.52e-45,187
.28099_1_87.22,IS200F_IS200/IS605_IS200,90.691,710,333,31,0,17387,17719,5,337,8.18e-123,444
.28099_1_87.22,IS200F_IS200/IS605_IS200,97.273,710,110,3,0,47661,47770,601,710,1.52e-45,187
.28099_1_87.22,ISEc52_IS3_IS3,92.787,1250,305,20,2,11240,11542,1250,946,1.06e-121,440
.28099_1_87.22,ISEc52_IS3_IS3,100.000,1250,43,0,0,11567,11609,777,735,2.66e-13,80.5
.28099_1_87.22,ISLad1_IS3_IS3,92.763,1249,304,21,1,11240,11542,1249,946,3.81e-121,438
.28099_1_87.22,IS1541D_IS200/IS605_IS200,89.941,711,338,33,1,17382,17719,1,337,4.92e-120,435
.28099_1_87.22,IS1541D_IS200/IS605_IS200,93.694,711,111,6,1,47661,47770,601,711,7.13e-39,165
.28099_1_87.22,IS1541D_IS200/IS605_IS200,89.941,711,338,33,1,17382,17719,1,337,4.92e-120,435
.28099_1_87.22,IS1541D_IS200/IS605_IS200,93.694,711,111,6,1,47661,47770,601,711,7.13e-39,165
.28099_1_87.22,IS200_IS200/IS605_IS200,90.303,709,330,27,4,17392,17719,10,336,8.24e-118,427
.28099_1_87.22,IS200_IS200/IS605_IS200,96.364,709,110,3,1,47661,47770,601,709,2.55e-43,180
.28099_1_87.22,IS200_IS200/IS605_IS200,90.303,709,330,27,4,17392,17719,10,336,8.24e-118,427
.28099_1_87.22,IS200_IS200/IS605_IS200,96.364,709,110,3,1,47661,47770,601,709,2.55e-43,180
.28099_1_87.22,IS200H_IS200/IS605_IS200,88.955,707,335,32,4,17387,17719,3,334,2.98e-112,409
.28099_1_87.22,IS200H_IS200/IS605_IS200,95.455,707,110,4,1,47661,47770,599,707,1.18e-41,174
.28099_1_87.22,IS200H_IS200/IS605_IS200,88.955,707,335,32,4,17387,17719,3,334,2.98e-112,409
.28099_1_87.22,IS200H_IS200/IS605_IS200,95.455,707,110,4,1,47661,47770,599,707,1.18e-41,174
.28099_1_87.22,ISEch5_IS200/IS605_IS200,88.589,711,333,38,0,17387,17719,5,337,3.86e-111,405
.28099_1_87.22,ISEch5_IS200/IS605_IS200,93.694,711,111,6,1,47661,47770,601,711,7.13e-39,165
.28099_1_87.22,ISEch5_IS200/IS605_IS200,88.589,711,333,38,0,17387,17719,5,337,3.86e-111,405
.28099_1_87.22,ISEch5_IS200/IS605_IS200,93.694,711,111,6,1,47661,47770,601,711,7.13e-39,165
.28099_1_87.22,IS1541B_IS200/IS605_IS200,87.611,710,339,38,3,17383,17719,1,337,1.08e-106,390
.28099_1_87.22,IS1541B_IS200/IS605_IS200,95.098,710,102,3,2,47671,47770,609,710,3.32e-37,159
.28099_1_87.22,IS1541B_IS200/IS605_IS200,87.611,710,339,38,3,17383,17719,1,337,1.08e-106,390
.28099_1_87.22,IS1541B_IS200/IS605_IS200,95.098,710,102,3,2,47671,47770,609,710,3.32e-37,159
.28099_1_87.22,ISPan1_IS5_IS903,86.610,1056,351,47,0,53542,53892,351,1,3.89e-106,388
.28099_1_87.22,IS200G_IS200/IS605_IS200,87.353,710,340,39,3,17382,17719,1,338,1.40e-105,387
.28099_1_87.22,IS200G_IS200/IS605_IS200,96.040,710,101,3,1,47671,47770,610,710,2.56e-38,163
.28099_1_87.22,IS200G_IS200/IS605_IS200,87.353,710,340,39,3,17382,17719,1,338,1.40e-105,387
.28099_1_87.22,IS200G_IS200/IS605_IS200,96.040,710,101,3,1,47671,47770,610,710,2.56e-38,163
.28099_1_87.22,IS1541A_IS200/IS605_IS200,87.353,710,340,39,3,17382,17719,1,338,1.40e-105,387
.28099_1_87.22,IS1541A_IS200/IS605_IS200,96.040,710,101,3,1,47671,47770,610,710,2.56e-38,163
.28099_1_87.22,IS1541A_IS200/IS605_IS200,87.353,710,340,39,3,17382,17719,1,338,1.40e-105,387
.28099_1_87.22,IS1541A_IS200/IS605_IS200,96.040,710,101,3,1,47671,47770,610,710,2.56e-38,163
.28099_1_87.22,ISEcp1_IS1380_unknown,100.000,1656,208,0,0,54813,55020,1656,1449,5.03e-105,385
.28099_1_87.22,ISEc9_IS1380_unknown,100.000,1656,208,0,0,54813,55020,1656,1449,5.03e-105,385
.28099_1_87.22,IS1S_IS1_unknown,100.000,768,207,0,0,1,207,562,768,1.81e-104,383
.28099_1_87.22,IS1R_IS1_unknown,100.000,768,207,0,0,1,207,562,768,1.81e-104,383
.28099_1_87.22,IS1A_IS1_unknown,100.000,768,207,0,0,1,207,562,768,1.81e-104,383
.28099_1_87.22,IS1G_IS1_unknown,99.517,768,207,1,0,1,207,562,768,8.41e-103,377
.28099_1_87.22,IS1D_IS1_unknown,99.517,768,207,1,0,1,207,562,768,8.41e-103,377
.28099_1_87.22,IS1B_IS1_unknown,99.517,768,207,1,0,1,207,562,768,8.41e-103,377
.28099_1_87.22,IS1SD_IS1_unknown,99.024,768,205,2,0,1,205,562,766,5.06e-100,368
.28099_1_87.22,IS1X2_IS1_unknown,95.169,768,207,10,0,1,207,562,768,8.60e-88,327
.28099_1_87.22,IS1X4_IS1_unknown,94.686,768,207,11,0,1,207,562,768,4.00e-86,322
.28099_1_87.22,IS1X3_IS1_unknown,94.203,769,207,12,0,1,207,563,769,1.86e-84,316
.28099_1_87.22,ISSen9_IS1_unknown,92.754,768,207,15,0,1,207,562,768,1.87e-79,300
.28099_1_87.22,IS1X1_IS1_unknown,92.754,768,207,15,0,1,207,562,768,1.87e-79,300
.28099_1_87.22,IS1F_IS1_unknown,91.787,768,207,17,0,1,207,562,768,4.06e-76,289
.28099_1_87.22,ISKpn14_IS1_unknown,90.777,768,206,19,0,2,207,563,768,3.16e-72,276
.28099_1_87.22,ISEc13_IS4_IS50,91.935,1550,124,5,1,27454,27572,124,1,5.51e-40,169
.28099_1_87.22,IS1541C_IS200/IS605_IS200,95.000,709,100,4,1,47672,47770,610,709,4.29e-36,156
.28099_1_87.22,IS1541C_IS200/IS605_IS200,95.000,709,100,4,1,47672,47770,610,709,4.29e-36,156
.28099_1_87.22,ISEcl10_IS3_IS407,89.412,1207,85,9,0,11159,11243,827,743,1.22e-21,108
.28099_1_87.22,IS1351_IS3_IS407,88.235,1207,85,10,0,11159,11243,827,743,5.67e-20,102
.34154_7_16.18,ISEcp1_IS1380_unknown,100.000,1656,1656,0,0,4232,5887,1656,1,0.0,3059
.34154_7_16.18,ISEc9_IS1380_unknown,100.000,1656,1656,0,0,4232,5887,1656,1,0.0,3059
.34154_7_16.18,ISEnca1_IS1380_unknown,91.057,1658,1655,146,1,4232,5884,1658,4,0.0,2235
.34154_7_16.18,IS903B_IS5_IS903,97.164,1057,1058,28,2,2255,3311,1057,1,0.0,1786
.34154_7_16.18,IS903B_IS5_IS903,100.000,1057,29,0,0,14879,14907,1029,1057,7.02e-06,54.7
.34154_7_16.18,IS903_IS5_IS903,95.652,1057,1058,44,2,2255,3311,1057,1,0.0,1698
.34154_7_16.18,IS903_IS5_IS903,100.000,1057,29,0,0,14879,14907,1029,1057,7.02e-06,54.7
.34154_7_16.18,IS102_IS5_IS903,92.621,1057,1057,78,0,2255,3311,1057,1,0.0,1520
.34154_7_16.18,IS102_IS5_IS903,100.000,1057,29,0,0,14879,14907,1029,1057,7.02e-06,54.7
.34154_7_16.18,ISPan1_IS5_IS903,86.282,1056,1057,144,1,2255,3311,1056,1,0.0,1147
.34154_7_16.18,ISSgsp1_IS66_unknown,89.699,2438,631,64,1,22981,23611,484,1113,0.0,804
.34154_7_16.18,ISEc78_IS66_unknown,88.644,2437,634,69,3,22979,23611,480,1111,0.0,769
.34154_7_16.18,ISCfr14_IS66_unknown,88.486,2442,634,72,1,22975,23608,482,1114,0.0,765
.34154_7_16.18,ISEc62_IS21_unknown,95.588,2125,476,21,0,14405,14880,1362,887,0.0,763
.34154_7_16.18,ISKpn49_IS66_unknown,86.916,2438,642,78,4,22972,23611,476,1113,0.0,715
.34154_7_16.18,ISEc8_IS66_unknown,87.163,2442,631,80,1,22981,23611,488,1117,0.0,715
.34154_7_16.18,ISKpn50_IS66_unknown,85.557,2455,637,91,1,22975,23611,495,1130,0.0,665
.34154_7_16.18,ISEc22_IS66_unknown,83.540,2454,644,102,3,22975,23617,495,1135,7.19e-170,599
.34154_7_16.18,ISKpn24_IS66_unknown,83.255,2454,639,101,3,22975,23611,495,1129,7.24e-165,582
.34154_7_16.18,IS21_IS21_unknown,87.185,2131,476,59,2,14406,14880,765,1239,4.42e-152,540
.34154_7_16.18,IS640_IS21_unknown,86.975,2130,476,60,2,14406,14880,765,1239,2.06e-150,534
.34154_7_16.18,IS26_IS6_unknown,100.000,820,125,0,0,1,125,125,1,3.02e-59,231
.34154_7_16.18,IS15DIV_IS6_unknown,100.000,820,125,0,0,1,125,695,819,3.02e-59,231
