lane,ref_bases,bases_mapped,depth_sum
./SRR933403_filtered/snps.bam,5174631,5065292,81014435
./ERR161307_filtered/snps.bam,5174631,5002246,259534430
./ERR434588_filtered/snps.bam,5174631,5083665,333554035
./ERR264267_filtered/snps.bam,5174631,4705609,687575684
./ERR474229_filtered/snps.bam,5174631,5098028,383278049
./28099_1#250_filtered/snps.bam,5174631,5099481,257905569
./ERR434523_filtered/snps.bam,5174631,5099367,372389542
./SRR933351_filtered/snps.bam,5174631,4921816,237328939
./SRR933535_filtered/snps.bam,5174631,5095744,292261135
./ERR264277_filtered/snps.bam,5174631,5017014,510007417
./SRR3143609_filtered/snps.bam,5174631,4971891,408010951
./SRR2970709_filtered/snps.bam,5174631,5171122,238776933
./ERR474170_filtered/snps.bam,5174631,4987860,364379398
./ERR474084_filtered/snps.bam,5174631,4953857,318172383
./ERR434266_filtered/snps.bam,5174631,5057910,404629024
./SRR933381_filtered/snps.bam,5174631,4977249,216951390
./SRR2970697_filtered/snps.bam,5174631,5106374,239416331
./ERR474189_filtered/snps.bam,5174631,5043160,317336151
./SRR2970707_filtered/snps.bam,5174631,5117641,209398915
./SRR933499_filtered/snps.bam,5174631,5070975,106028232
./SRR2970769_filtered/snps.bam,5174631,5071690,836623318
./ERR458470_filtered/snps.bam,5174631,5083414,720488365
./15966_8#8_filtered/snps.bam,5174631,4878426,327897072
./ERR474191_filtered/snps.bam,5174631,5097153,299674708
./SRR2970764_filtered/snps.bam,5174631,5103124,476501856
./ERR264260_filtered/snps.bam,5174631,5074811,504089078
./ERR264261_filtered/snps.bam,5174631,5167974,503462943
./ERR161256_filtered/snps.bam,5174631,5067096,263522180
./ERR474255_filtered/snps.bam,5174631,5066589,344398355
./ERR161321_filtered/snps.bam,5174631,5170675,261108454
./SRR933479_filtered/snps.bam,5174631,5089677,125834037
./ERR296620_filtered/snps.bam,5174631,4861277,403817781
./ERR264243_filtered/snps.bam,5174631,5061555,567136162
./SRR933357_filtered/snps.bam,5174631,4769682,267180974
./ERR439722_filtered/snps.bam,5174631,5046364,307774813
./SRR2970753_filtered/snps.bam,5174631,4952326,239018487
./SRR1314279_filtered/snps.bam,5174631,5071187,444305454
./SRR933493_filtered/snps.bam,5174631,4762022,125254143
./28099_1#237_filtered/snps.bam,5174631,5016047,203232457
./ERR264252_filtered/snps.bam,5174631,5071386,660906084
./SRR1314549_filtered/snps.bam,5174631,4920633,180995737
./ERR161243_filtered/snps.bam,5174631,4854035,292045875
./SRR933545_filtered/snps.bam,5174631,5100982,520173335
./SRR2970746_filtered/snps.bam,5174631,4988416,231365548
./SRR3143580_filtered/snps.bam,5174631,4744769,319137578
./ERR161323_filtered/snps.bam,5174631,4733050,352640756
./ERR161280_filtered/snps.bam,5174631,5065809,227756040
./SRR2970692_filtered/snps.bam,5174631,5091299,251082103
./SRR2970774_filtered/snps.bam,5174631,5012022,236227270
./ERR434419_filtered/snps.bam,5174631,5063271,307404632
./ERR434361_filtered/snps.bam,5174631,4681521,388668269
./ERR439651_filtered/snps.bam,5174631,4996201,251627607
./26141_1#217_filtered/snps.bam,5174631,5030086,240175064
./SRR933485_filtered/snps.bam,5174631,5099618,412240975
./28099_1#357_filtered/snps.bam,5174631,5143091,285900005
./SRR3143585_filtered/snps.bam,5174631,4928418,338295523
./ERR264245_filtered/snps.bam,5174631,5014330,650574688
./26141_1#255_filtered/snps.bam,5174631,5075118,262351930
./ERR434509_filtered/snps.bam,5174631,5074321,374344022
./SRR3143561_filtered/snps.bam,5174631,5041890,326057843
./ERR435472_filtered/snps.bam,5174631,4857555,314042219
./ERR434282_filtered/snps.bam,5174631,5063162,358024608
./26141_1#153_filtered/snps.bam,5174631,5013407,280082858
./SRR1314512_filtered/snps.bam,5174631,5076075,444917874
./ERR474221_filtered/snps.bam,5174631,5116386,313781855
./ERR264248_filtered/snps.bam,5174631,5172277,682309924
./SRR933461_filtered/snps.bam,5174631,5059788,101477332
./ERR434269_filtered/snps.bam,5174631,5098375,268239174
./ERR474104_filtered/snps.bam,5174631,5098525,290717179
./SRR2970693_filtered/snps.bam,5174631,5150070,250275113
./ERR434847_filtered/snps.bam,5174631,5171568,332440807
./ERR486718_filtered/snps.bam,5174631,4991231,302723553
./ERR474218_filtered/snps.bam,5174631,5136085,274879913
./ERR434347_filtered/snps.bam,5174631,5148698,285183390
./ERR474097_filtered/snps.bam,5174631,4789571,306339675
./ERR474093_filtered/snps.bam,5174631,5169817,271140348
./SRR3143584_filtered/snps.bam,5174631,4766472,331793030
./ERR474082_filtered/snps.bam,5174631,5065845,332366274
./28099_1#51_filtered/snps.bam,5174631,5012833,268456765
./ERR435441_filtered/snps.bam,5174631,5008658,281935775
./SRR1314397_filtered/snps.bam,5174631,5056732,654592945
./SRR1314299_filtered/snps.bam,5174631,5064079,345872106
./ERR474091_filtered/snps.bam,5174631,5170323,286496773
./ERR435191_filtered/snps.bam,5174631,5044973,268345502
./ERR474206_filtered/snps.bam,5174631,5093529,305219488
./SRR2970646_filtered/snps.bam,5174631,5171998,264724935
./ERR474120_filtered/snps.bam,5174631,5026579,313154141
./ERR161250_filtered/snps.bam,5174631,5171302,253078133
./ERR474042_filtered/snps.bam,5174631,5084822,280036979
./SRR2970717_filtered/snps.bam,5174631,5033812,220952961
./ERR474205_filtered/snps.bam,5174631,5125883,295297300
./28099_1#74_filtered/snps.bam,5174631,5019213,214027404
./ERR439663_filtered/snps.bam,5174631,5050124,291285942
./SRR933419_filtered/snps.bam,5174631,5074936,115469155
./ERR434640_filtered/snps.bam,5174631,5080142,409013793
./ERR435008_filtered/snps.bam,5174631,5171575,313891539
./28099_1#253_filtered/snps.bam,5174631,5142055,215838781
./ERR434649_filtered/snps.bam,5174631,4669067,313288252
./ERR434982_filtered/snps.bam,5174631,5069955,317757821
./ERR161253_filtered/snps.bam,5174631,5059814,228907680
./ERR161299_filtered/snps.bam,5174631,4984518,321253646
./SRR933399_filtered/snps.bam,5174631,5028566,119960398
./SRR2970775_filtered/snps.bam,5174631,4809785,298887946
./ERR434719_filtered/snps.bam,5174631,5044122,323811135
./SRR2970747_filtered/snps.bam,5174631,5091254,317636091
./ERR439638_filtered/snps.bam,5174631,4908348,212886105
./ERR474165_filtered/snps.bam,5174631,5082043,307380799
./28099_2#16_filtered/snps.bam,5174631,5003039,205621344
./ERR264268_filtered/snps.bam,5174631,4964964,779894328
./ERR296661_filtered/snps.bam,5174631,4813366,343364657
./SRR933505_filtered/snps.bam,5174631,5085360,85927862
./ERR435228_filtered/snps.bam,5174631,5037547,315889240
./ERR474127_filtered/snps.bam,5174631,5171871,284709178
./ERR474061_filtered/snps.bam,5174631,5164250,323088585
./ERR439707_filtered/snps.bam,5174631,4912214,274442509
./SRR1314446_filtered/snps.bam,5174631,5041900,405049698
./ERR161261_filtered/snps.bam,5174631,5091467,208246491
./26141_1#278_filtered/snps.bam,5174631,5075155,255139404
./SRR933441_filtered/snps.bam,5174631,5064733,243031580
./ERR435016_filtered/snps.bam,5174631,4991008,326417611
./ERR161303_filtered/snps.bam,5174631,5073883,278077031
./SRR1314309_filtered/snps.bam,5174631,5055047,321293568
./28099_2#117_filtered/snps.bam,5174631,5055762,231839234
./ERR161260_filtered/snps.bam,5174631,5139571,239357893
./ERR474174_filtered/snps.bam,5174631,5112215,277963856
./ERR434795_filtered/snps.bam,5174631,4747856,229674805
./ERR474227_filtered/snps.bam,5174631,5070629,316363737
./ERR486712_filtered/snps.bam,5174631,5017198,368918475
./SRR933405_filtered/snps.bam,5174631,4932156,117067639
./ERR161302_filtered/snps.bam,5174631,5035810,258191639
./ERR161316_filtered/snps.bam,5174631,5051261,313709633
./ERR474214_filtered/snps.bam,5174631,5079506,249985362
./ERR434582_filtered/snps.bam,5174631,5105269,345419710
./ERR486709_filtered/snps.bam,5174631,5098541,380823586
./SRR2970668_filtered/snps.bam,5174631,5171070,236376660
./ERR435107_filtered/snps.bam,5174631,5091552,354708025
./SRR3143612_filtered/snps.bam,5174631,5012723,422543019
./SRR3143616_filtered/snps.bam,5174631,5043409,213008992
./SRR933431_filtered/snps.bam,5174631,4963699,356505119
./ERR434457_filtered/snps.bam,5174631,4894873,415640981
./ERR434417_filtered/snps.bam,5174631,5171662,322557602
./ERR434506_filtered/snps.bam,5174631,5156271,392189335
./ERR474250_filtered/snps.bam,5174631,5171715,274133200
./ERR434561_filtered/snps.bam,5174631,5101210,394709036
./ERR474070_filtered/snps.bam,5174631,5063027,262033009
./ERR474161_filtered/snps.bam,5174631,5081716,310737223
./SRR933371_filtered/snps.bam,5174631,5059001,1038936172
./ERR439629_filtered/snps.bam,5174631,4857605,295152865
./ERR474260_filtered/snps.bam,5174631,5170562,300840197
./ERR474232_filtered/snps.bam,5174631,5085673,338316533
./ERR161320_filtered/snps.bam,5174631,5121396,260127763
./SRR2970718_filtered/snps.bam,5174631,4776264,301600975
./ERR474060_filtered/snps.bam,5174631,5100878,337956594
./ERR435143_filtered/snps.bam,5174631,4839451,289009165
./ERR474090_filtered/snps.bam,5174631,5146809,321364276
./SRR2970749_filtered/snps.bam,5174631,5024442,299714285
./ERR161279_filtered/snps.bam,5174631,5043414,258899907
./28099_1#153_filtered/snps.bam,5174631,4996161,295897228
./ERR434503_filtered/snps.bam,5174631,5168672,383674645
./ERR434545_filtered/snps.bam,5174631,5097432,325868890
./ERR264270_filtered/snps.bam,5174631,5030462,526874902
./ERR474123_filtered/snps.bam,5174631,5171590,320782222
./ERR474059_filtered/snps.bam,5174631,4882380,305858928
./SRR3143567_filtered/snps.bam,5174631,5093028,383835283
./SRR2970742_filtered/snps.bam,5174631,4713055,296714031
./SRR1314243_filtered/snps.bam,5174631,5063861,387212038
./SRR1508890_filtered/snps.bam,5174631,5102165,288573738
./SRR3143594_filtered/snps.bam,5174631,4951747,296770014
./ERR474078_filtered/snps.bam,5174631,5107393,309818902
./ERR474203_filtered/snps.bam,5174631,5097840,230488612
./ERR474193_filtered/snps.bam,5174631,5031950,298348599
./ERR435336_filtered/snps.bam,5174631,4832600,294823559
./SRR3143630_filtered/snps.bam,5174631,5054417,216642419
./SRR3143604_filtered/snps.bam,5174631,5096920,374948170
./SRR3143605_filtered/snps.bam,5174631,5040514,277857646
./SRR3143587_filtered/snps.bam,5174631,4891559,413360183
./ERR264280_filtered/snps.bam,5174631,5143895,833817088
./ERR474131_filtered/snps.bam,5174631,5102931,313981418
./ERR435392_filtered/snps.bam,5174631,5170129,513534265
./ERR439672_filtered/snps.bam,5174631,5050662,370091779
./SRR1314367_filtered/snps.bam,5174631,5032836,124685719
./ERR434703_filtered/snps.bam,5174631,5171789,355269196
./ERR435272_filtered/snps.bam,5174631,4910928,313750130
./ERR439711_filtered/snps.bam,5174631,5098008,344984701
./SRR933369_filtered/snps.bam,5174631,5088015,156003347
./SRR2970708_filtered/snps.bam,5174631,5112067,259913187
./28099_2#80_filtered/snps.bam,5174631,5048157,212622233
./ERR474264_filtered/snps.bam,5174631,5107576,333740098
./SRR1314350_filtered/snps.bam,5174631,4751458,296476646
./ERR161249_filtered/snps.bam,5174631,5171584,337267508
./ERR439658_filtered/snps.bam,5174631,5110226,302109028
./SRR933539_filtered/snps.bam,5174631,4861210,369350201
./SRR933495_filtered/snps.bam,5174631,4868790,101522006
./SRR933513_filtered/snps.bam,5174631,5046031,249919150
./SRR3143611_filtered/snps.bam,5174631,5012009,218654154
./SRR2970680_filtered/snps.bam,5174631,5113768,218222431
./ERR474272_filtered/snps.bam,5174631,5060944,262256426
./SRR933373_filtered/snps.bam,5174631,5041275,122436631
./SRR2970636_filtered/snps.bam,5174631,4988997,135133758
./28099_1#95_filtered/snps.bam,5174631,5071886,252427642
./SRR933521_filtered/snps.bam,5174631,5144045,285973152
./SRR3143607_filtered/snps.bam,5174631,5018644,258117332
./ERR264259_filtered/snps.bam,5174631,5038234,605819977
./28099_1#351_filtered/snps.bam,5174631,4762016,247173488
./28099_1#260_filtered/snps.bam,5174631,5080025,263033967
./ERR434707_filtered/snps.bam,5174631,5110384,266374947
./SRR2970690_filtered/snps.bam,5174631,4852572,268530039
./ERR434564_filtered/snps.bam,5174631,5027985,348921518
./SRR933413_filtered/snps.bam,5174631,5096522,94217864
./ERR434365_filtered/snps.bam,5174631,4997084,380962836
./SRR2970762_filtered/snps.bam,5174631,5073897,235097204
./ERR474065_filtered/snps.bam,5174631,5085562,280547616
./ERR161282_filtered/snps.bam,5174631,5070757,376711604
./ERR474187_filtered/snps.bam,5174631,5136037,304628011
./ERR474243_filtered/snps.bam,5174631,5063701,321082195
./SRR933509_filtered/snps.bam,5174631,5034605,104825767
./SRR3143566_filtered/snps.bam,5174631,5095682,426489469
./SRR2970773_filtered/snps.bam,5174631,5029788,168329973
./SRR2970772_filtered/snps.bam,5174631,5075393,179089595
./SRR933445_filtered/snps.bam,5174631,5033246,295775371
./SRR933377_filtered/snps.bam,5174631,5057431,253582489
./ERR474129_filtered/snps.bam,5174631,5063917,289650928
./ERR486707_filtered/snps.bam,5174631,5171838,348933151
./ERR439712_filtered/snps.bam,5174631,5050640,300944710
./ERR474219_filtered/snps.bam,5174631,5066996,291134805
./ERR486696_filtered/snps.bam,5174631,5172025,378527820
./ERR161257_filtered/snps.bam,5174631,4800799,272475008
./ERR434749_filtered/snps.bam,5174631,5031065,242727130
./ERR435088_filtered/snps.bam,5174631,5171785,322577340
./28099_1#57_filtered/snps.bam,5174631,5015272,251850359
./ERR161308_filtered/snps.bam,5174631,4735774,292712197
./ERR434897_filtered/snps.bam,5174631,4904536,435002569
./ERR434757_filtered/snps.bam,5174631,5170642,274516276
./ERR435194_filtered/snps.bam,5174631,5052220,289384723
./26141_1#150_filtered/snps.bam,5174631,5019760,295344213
./SRR933417_filtered/snps.bam,5174631,5090209,103745799
./ERR434791_filtered/snps.bam,5174631,4911190,284035719
./ERR474095_filtered/snps.bam,5174631,5099632,312838210
./SRR2970719_filtered/snps.bam,5174631,5017794,289225925
./ERR435134_filtered/snps.bam,5174631,5102744,332931589
./26141_1#227_filtered/snps.bam,5174631,5057239,266421373
./ERR434915_filtered/snps.bam,5174631,5171394,307081916
./SRR933469_filtered/snps.bam,5174631,4752061,118579302
./ERR435494_filtered/snps.bam,5174631,5073783,269614939
./ERR161264_filtered/snps.bam,5174631,5163439,276727412
./ERR474156_filtered/snps.bam,5174631,5135100,307327688
./ERR434520_filtered/snps.bam,5174631,5101163,349652450
./ERR264279_filtered/snps.bam,5174631,5161494,642480784
./SRR933415_filtered/snps.bam,5174631,4731062,122366028
./28099_1#342_filtered/snps.bam,5174631,4992122,215963446
./SRR933389_filtered/snps.bam,5174631,4797274,273348032
./ERR435151_filtered/snps.bam,5174631,5097000,311597259
./ERR161276_filtered/snps.bam,5174631,5099576,258862700
./ERR474251_filtered/snps.bam,5174631,5058486,331285055
./ERR435275_filtered/snps.bam,5174631,5088766,308173884
./SRR3143620_filtered/snps.bam,5174631,4884214,317565138
./ERR474246_filtered/snps.bam,5174631,5058837,370138652
./SRR933457_filtered/snps.bam,5174631,4794795,239074293
./ERR474166_filtered/snps.bam,5174631,5100272,312699757
./ERR434825_filtered/snps.bam,5174631,4991129,347773800
./ERR435138_filtered/snps.bam,5174631,5098296,321679890
./ERR439636_filtered/snps.bam,5174631,5096000,245256614
./ERR439590_filtered/snps.bam,5174631,4872547,298823442
./ERR439594_filtered/snps.bam,5174631,4655025,321163377
./ERR161274_filtered/snps.bam,5174631,5077889,231799324
./ERR435239_filtered/snps.bam,5174631,5165624,338556738
./15966_8#6_filtered/snps.bam,5174631,4954729,341328635
./ERR161271_filtered/snps.bam,5174631,5013313,294156193
./SRR933481_filtered/snps.bam,5174631,4760974,100737769
./ERR264247_filtered/snps.bam,5174631,4649876,657752584
./ERR434938_filtered/snps.bam,5174631,5068127,297619791
./SRR933543_filtered/snps.bam,5174631,4857983,314462753
./SRR933501_filtered/snps.bam,5174631,5076763,101426257
./ERR161239_filtered/snps.bam,5174631,5118027,354397676
./ERR435289_filtered/snps.bam,5174631,5105941,333472498
./ERR474267_filtered/snps.bam,5174631,4864022,263792282
